tconst	isAdult	startYear	runtimeMinutes	genres	averageRating	directors	writers	tags
tt0087332	0	1984	105	Action,Comedy,Fantasy	7.8	nm0718645	nm0000101,nm0000601,nm0001548	ghosts
tt0087344	0	1985	87	Action,Drama,Sci-Fi	6.1	nm0368057,nm0457970,nm0393094,nm0557927,nm0559398,nm0605743	nm0073399,nm0215269,nm0613547,nm0619069,nm0620283,nm0709752,nm0782883,nm0849083,nm0866617,nm0918876,nm0945517	
tt0087363	0	1984	106	Comedy,Fantasy,Horror	7.3	nm0001102	nm0001060	
tt0087425	0	1983	96	Comedy,Romance,Sport	5.1	nm0548533	nm0555549	
tt0087469	0	1984	118	Action,Adventure	7.5	nm0000229	nm0404754,nm0441718,nm0000184	archaeology
tt0087507	0	1984	90	Comedy,Crime	6.5	nm0002132	nm0825799,nm0474374,nm0173080,nm0364825	
tt0087538	0	1984	126	Action,Drama,Family	7.3	nm0000814	nm0436543	martial arts
tt0087544	0	1984	117	Adventure,Animation,Sci-Fi	8.0	nm0594503	nm0594503,nm0411872	
tt0087553	0	1984	141	Biography,Drama,History	7.8	nm0423646	nm0732430	cambodia, vietnam
tt0087578	0	1984	100	Action,Comedy,Crime	7.0	nm0005033	nm0849282,nm1471273,nm1847973	
tt0087597	0	1984	100	Action,Adventure,Sci-Fi	6.7	nm0145309	nm0079471	
tt0087635	0	1984	90	Comedy,Romance	6.2	nm0002137	nm0918165,nm0200090,nm0800319,nm0295171	
tt0087650	0	1985	107	Comedy,Drama,Romance	7.9	nm0579828	nm0348636	
tt0087666	0	1984	105	Comedy,Romance	5.6	nm0907697	nm0704164,nm0301829,nm13619420	
tt0087700	0	1984	87	Comedy	3.8	nm0927296	nm0457725,nm0914536,nm0801905	
tt0087727	0	1984	101	Action,Adventure,Drama	5.4	nm0957263	nm0798649,nm0506062,nm0082893,nm0116145,nm0189845,nm0393678	
tt0087746	0	1982	93	Horror	5.1	nm0042849	nm0042849,nm0773104	
tt0087747	0	1984	115	Comedy,Drama,Romance	6.5	nm0005196	nm0005196,nm0135117	
tt0087755	0	1984	94	Adventure,Comedy,Drama	6.8	nm0000568	nm0665305,nm0850695,nm0000568	
tt0087781	0	1984	138	Drama,Sport	7.4	nm0001469	nm0538897,nm0870013,nm0244620	baseball, sports
tt0087799	0	1984	95	Comedy,Horror,Sci-Fi	6.3	nm0248054	nm0248054	
tt0087800	0	1984	91	Horror	7.4	nm0000127	nm0000127	
tt0087803	0	1984	113	Drama,Sci-Fi	7.0	nm0705535	nm0705535,nm0000567	
tt0087810	0	1984	102	Comedy,Drama,Music	5.5	nm0770234	nm0093271,nm0611689	
tt0087835	0	1984	97	Comedy,Fantasy	5.4	nm0091575	nm0000921,nm0180011	
tt0087843	0	1984	229	Crime,Drama	8.3	nm0001466	nm0340580,nm0073053,nm0207401,nm0575804,nm0033490,nm0274853,nm0001466,nm0436757,nm0002759	
tt0087884	0	1984	145	Drama	8.1	nm0000694	nm0141281,nm0001731,nm0232924	
tt0087892	0	1984	164	Adventure,Drama,History	7.3	nm0000180	nm0286950,nm1802792,nm0000180	e.m. forster
tt0087909	0	1985	116	Crime,Horror,Mystery	6.7	nm0000783	nm0000783,nm0274853	
tt0087910	0	1984	102	Adventure,Drama,Romance	6.1	nm0706296	nm0417903,nm0337008,nm0072112,nm0415979,nm0075688,nm1121400	
tt0087921	0	1984	111	Drama	7.4	nm0000914	nm0000914	racism
tt0087928	0	1984	96	Comedy	6.7	nm0933505	nm0411477,nm0698493,nm0933505,nm0556487	
tt0087932	0	1984	121	Action,Comedy,Crime	6.6	nm0742341	nm0665932	
tt0087951	0	1984	96	Comedy	5.5	nm0006889	nm0377750,nm0796124,nm0583600,nm0588458	
tt0087957	0	1984	111	Drama,Music,Romance	6.5	nm0536299	nm0536299,nm0088479	prince
tt0087980	0	1984	128	Drama,Romance,War	6.4	nm0126440	nm0560857,nm0126440,nm0000195	
tt0087985	0	1984	114	Action,Drama,Thriller	6.3	nm0587518	nm0721817,nm0587518	
tt0087995	0	1984	92	Comedy,Crime,Sci-Fi	6.8	nm0007182	nm0007182	
tt0088000	0	1984	90	Comedy	6.6	nm0437596	nm0582481,nm0854185,nm0951599,nm0119542	college
tt0088007	0	1984	124	Drama	6.3	nm0041932	nm0226889,nm0058057	
tt0088011	0	1984	106	Action,Adventure,Comedy	6.9	nm0000709	nm0858736	
tt0088024	0	1984	100	Action,Crime,Drama	5.9	nm0000341	nm0000341	
tt0088103	0	1984	117	Adventure,Fantasy	4.9	nm0347086	nm0628058,nm0783913,nm0828562,nm0251683,nm0252162	
tt0088117	0	1984	79	Horror,Thriller	5.8	nm0783398	nm0128858,nm0382652	
tt0088128	0	1984	93	Comedy,Romance	7.0	nm0000455	nm0000455	
tt0088146	0	1984	101	Crime,Drama,Mystery	7.2	nm0422484	nm0298191	
tt0088161	0	1984	111	Comedy,Fantasy,Romance	6.3	nm0000165	nm0004976,nm0295171,nm0304665,nm0541632	mermaid
tt0088170	0	1984	105	Action,Adventure,Sci-Fi	6.6	nm0000559	nm0734472,nm0071790	
tt0088172	0	1984	115	Romance,Sci-Fi	7.0	nm0000118	nm0262595,nm0317279	
tt0088178	0	1984	88	Documentary,Music	8.7	nm0001129	nm0001129,nm0848088	
tt0088184	0	1984	89	Comedy,Drama	7.4	nm0000464	nm0000464,nm0527099	
tt0088206	0	1984	124	Action,Adventure,Fantasy	4.4	nm0844358	nm0643973	superhero
tt0088247	0	1984	107	Action,Adventure,Sci-Fi	8.1	nm0000116	nm0000116,nm0005036,nm0936537	action, artificial intelligence, robots, sci-fi, special effects, tense, time travel
tt0088258	0	1984	82	Comedy,Music	7.9	nm0001661	nm0001302,nm0571106,nm0733427,nm0001661	music, heavy metal, mockumentary
tt0088272	0	1984	114	Crime,Mystery,Thriller	6.3	nm0876227	nm0876227	
tt0088275	0	1984	90	Biography,Documentary,History	8.2	nm0258531	nm0168012,nm0933145,nm0258531	
tt0088286	0	1984	90	Comedy,Crime,Music	7.2	nm0000720,nm0001878,nm0958387	nm0000720,nm0001878,nm0958387,nm0121789	
tt0088323	0	1984	102	Adventure,Drama,Family	7.3	nm0000583	nm0000583,nm0917833,nm0256779,nm0247691	
tt0088414	0	1984	87	Comedy,Romance	6.0	nm0000698	nm0196362,nm0002216,nm0000698	
tt0088461	0	1984	101	Comedy,Drama	7.1	nm0000264	nm0000264	
tt0088680	0	1985	97	Comedy,Crime,Drama	7.6	nm0000217	nm0591387	
tt0088683	0	1985	98	Drama,Mystery	6.6	nm0422484	nm0682196	
tt0088707	0	1985	113	Drama,Sport	6.5	nm0000824	nm0856270	
tt0088708	0	1985	95	Action,Adventure,Romance	5.5	nm0278735	nm0210335,nm0459047,nm0024948	
tt0088760	0	1985	95	Adventure,Family,Sci-Fi	5.1	nm0636165	nm0337731,nm0337825,nm0588206	
tt0088763	0	1985	116	Adventure,Comedy,Sci-Fi	8.5	nm0000709	nm0000709,nm0301826	time travel
tt0088794	0	1985	97	Comedy,Romance	7.1	nm0390822	nm0390822	skiing
tt0088814	0	1985	80	Action,Adventure,Animation	6.3	nm0075859,nm0723704	nm0018583,nm0420679,nm0314788,nm0075859,nm0723704,nm0932960,nm0605730,nm0949954,nm0828245,nm0354940,nm0803100,nm0004877,nm0547850,nm0401362,nm0789873,nm0560329,nm0615780,nm0166256,nm0498991,nm0953650	
tt0088846	0	1985	132	Drama,Sci-Fi,Thriller	7.8	nm0000416	nm0000416,nm0001779,nm0571650,nm0023395	
tt0088847	0	1985	97	Comedy,Drama	7.8	nm0000455	nm0000455	
tt0088850	0	1985	102	Comedy	6.5	nm0001353	nm0567346,nm0918339,nm0365390	
tt0088885	0	1985	77	Adventure,Animation,Comedy	5.6	nm0783676,nm16004151,nm0773780	nm0766558,nm0235931,nm0250172,nm0265283,nm0473653,nm0689871,nm0774050,nm0787324,nm0928821	
tt0088889	0	1985	94	Comedy,Drama,Horror	6.3	nm0853546	nm0000175	stephen king
tt0088915	0	1985	118	Drama,Music,Musical	6.2	nm0000277	nm0776068,nm1378431,nm0456788,nm0200600	
tt0088930	0	1985	94	Comedy,Crime,Mystery	7.3	nm0528718	nm0000484,nm0528718,nm0695422	
tt0088933	0	1985	117	Comedy,Drama,Sci-Fi	6.7	nm0000165	nm0070676,nm0764545	
tt0088939	0	1985	154	Drama	7.7	nm0000229	nm0583675,nm0907504	
tt0088944	0	1985	90	Action,Adventure,Thriller	6.7	nm0504495	nm0517188,nm0918861,nm0211823	
tt0088967	0	1985	86	Comedy,Crime,Horror	5.5	nm0000600	nm0001053,nm0001054,nm0000600	
tt0088979	0	1985	99	Family,Sci-Fi	6.3	nm0934578	nm0024388,nm0778819,nm1521062	
tt0088993	0	1985	101	Horror,Thriller	7.1	nm0001681	nm0001681	
tt0089003	0	1985	90	Action,Crime,Drama	5.8	nm0935382	nm0415979,nm0307257	
tt0089015	0	1985	91	Drama,Romance	7.1	nm0215123	nm0750022,nm0178276	
tt0089017	0	1985	104	Comedy,Drama	6.1	nm0782384	nm0054713	
tt0089087	0	1985	114	Action,Adventure,Drama	6.9	nm0000958	nm0657853,nm7232973	
tt0089092	0	1985	108	Action,Adventure,Drama	6.8	nm0000583	nm0519530,nm0451689	
tt0089114	0	1985	109	Adventure,Comedy,Family	6.4	nm0001102	nm0525591	
tt0089118	0	1986	109	Action,Thriller	6.7	nm0541677	nm0576312,nm0281411	
tt0089126	0	1985	91	Comedy,Drama	6.7	nm0721817	nm0721817	
tt0089153	0	1985	126	Adventure,Drama	6.7	nm0000682	nm0812121,nm0000682	
tt0089155	0	1985	98	Comedy,Crime,Mystery	6.9	nm0006916	nm0567780,nm0000921,nm0004675	
tt0089167	0	1985	94	Comedy	5.3	nm0292419	nm0365712	
tt0089173	0	1985	92	Horror,Mystery,Thriller	4.8	nm0826164	nm0457725,nm0169308,nm0826164,nm0566699,nm0192446,nm0791803	jason
tt0089175	0	1985	106	Horror	7.0	nm0276169	nm0276169	
tt0089177	0	1985	96	Action,Comedy,Crime	6.3	nm0005033	nm0938944,nm1022277,nm0516314,nm1847973	
tt0089208	0	1985	90	Comedy,Music,Romance	6.0	nm0582635	nm0818650	
tt0089218	0	1985	114	Adventure,Comedy,Family	7.7	nm0001149	nm0001060,nm0000229	
tt0089222	0	1985	101	Action,Comedy,Mystery	6.2	nm0437596	nm0378146,nm0330108	
tt0089276	0	1985	112	Drama,History	7.7	nm0699933	nm0097548,nm0699933	missing children
tt0089308	0	1985	91	Horror,Thriller	3.8	nm0602333	nm0104707,nm0765434	
tt0089360	0	1985	108	Drama,Mystery,Thriller	6.5	nm0549658	nm0000390	
tt0089370	0	1985	106	Action,Adventure,Comedy	6.1	nm0853546	nm0742797,nm0465199,nm0858736	
tt0089374	0	1985	100	Action,Comedy,Crime	7.5	nm0000329	nm0000329,nm0849282	
tt0089385	0	1985	101	Adventure,Drama,Family	7.0	nm0434571	nm0742236	
tt0089393	0	1985	100	Comedy,Romance	6.5	nm0331989	nm0271022,nm0291449	
tt0089421	0	1985	100	Action,Adventure,Comedy	5.2	nm0496746	nm0353584,nm0704164,nm0798033	
tt0089424	0	1985	120	Drama	7.3	nm0002199	nm0700194,nm0775055	in netflix queue
tt0089457	0	1985	121	Adventure,Comedy,Drama	6.9	nm0001149	nm0451689,nm0859241,nm0542539,nm0672459	
tt0089461	0	1985	109	Action,Comedy,Drama	6.8	nm0776317	nm0893207	
tt0089469	0	1985	94	Adventure,Fantasy,Romance	6.3	nm0000631	nm0387132	
tt0089489	0	1985	101	Action,Horror,Mystery	6.1	nm0001361	nm0933214,nm0639321,nm0415979,nm0035830,nm0690905	
tt0089504	0	1985	91	Comedy	7.0	nm0000983	nm0000983,nm0569606	
tt0089530	0	1985	107	Action,Adventure,Sci-Fi	6.2	nm0004306,nm0644695	nm0371249,nm0004306,nm0447945	
tt0089538	0	1986	99	Comedy,Romance	4.8	nm0917066	nm0917066	
tt0089560	0	1985	120	Biography,Drama	7.2	nm0000953	nm0357703	disability
tt0089601	0	1985	97	Comedy,Romance	6.5	nm0198991	nm0085457	
tt0089604	0	1985	100	Action,Drama,Thriller	5.3	nm0393678	nm0798649,nm0506062,nm0082893	
tt0089606	0	1985	101	Comedy,Drama	7.6	nm0002120	nm0433653,nm0002120,nm0117530,nm0074719	
tt0089622	0	1985	90	Adventure,Comedy,Music	4.5	nm0388198	nm0722619,nm0809321	
tt0089643	0	1985	107	Comedy,Drama,Romance	7.0	nm0728688	nm0774945,nm0290809,nm0712419	
tt0089652	0	1985	94	Action,Adventure,Comedy	5.9	nm0079471	nm0079471	
tt0089670	0	1985	95	Adventure,Comedy	6.2	nm0002132	nm0000455,nm0458228	
tt0089686	0	1985	87	Horror	5.5	nm0794791	nm0153883,nm0000127	
tt0089730	0	1985	94	Comedy,Horror	5.6	nm0832573	nm0898001,nm0385653,nm0369492,nm0731271	vampire
tt0089755	0	1985	161	Biography,Drama,Romance	7.1	nm0001628	nm0227598,nm0862189,nm1429643,nm0525104	adultery, africa
tt0089767	0	1985	115	Drama,Western	7.3	nm0000142	nm0125060,nm0795461	
tt0089791	0	1985	91	Adventure,Comedy,Family	7.0	nm0000318	nm0367005,nm0000607,nm0889962	pee wee herman
tt0089798	0	1985	115	Drama,Romance	4.7	nm0108745	nm0490061,nm0108745	
tt0089822	0	1985	87	Comedy	5.8	nm0661577,nm0797526	nm0411477,nm0698493,nm0087904,nm0790775	
tt0089826	0	1985	92	Comedy	4.8	nm0464506	nm0163706,nm0825829	
tt0089839	0	1985	82	Comedy	5.2	nm0101055	nm0593370,nm0781896,nm0921023	
tt0089841	0	1985	130	Comedy,Crime,Drama	6.7	nm0001379	nm0174410,nm0730027	
tt0089847	0	1985	95	Action,Crime,Thriller	5.7	nm0322785	nm0322785,nm1146362	
tt0089853	0	1985	82	Comedy,Fantasy,Romance	7.7	nm0000095	nm0000095	in netflix queue
tt0089869	0	1985	91	Drama,Mystery,Sci-Fi	6.7	nm0614276	nm0365532,nm0046326,nm0492649,nm0683578	
tt0089880	0	1985	96	Action,Adventure,Thriller	6.5	nm0181902	nm0606251,nm0418883,nm0000230,nm0000116	
tt0089881	0	1985	160	Action,Drama,War	8.2	nm0000041	nm0000041,nm0644823,nm0406836,nm0000636	samurai
tt0089885	0	1985	84	Comedy,Horror,Sci-Fi	7.1	nm0002340	nm0522454,nm0660016,nm0635920,nm0002340	
tt0089886	0	1985	108	Comedy,Romance,Sci-Fi	6.9	nm0004838	nm0411477,nm0698493,nm0868242	
tt0089893	0	1985	89	Action,Adventure,Fantasy	5.1	nm0281507	nm0397574,nm0264088,nm0292129,nm0859471,nm0934817	
tt0089901	0	1985	121	Action,Adventure,Comedy	6.4	nm0357891	nm0764592,nm0614775,nm0228970,nm0357891	
tt0089907	0	1985	91	Comedy,Horror,Sci-Fi	7.3	nm0639321	nm0723248,nm0751652,nm0834183,nm0639321	
tt0089908	0	1985	113	Adventure,Family,Fantasy	6.7	nm0004555	nm0004555,nm0219456,nm0000875	
tt0089913	0	1985	126	Adventure,Drama,History	5.3	nm0399853	nm0226889	
tt0089927	0	1985	91	Drama,Sport	6.9	nm0000230	nm0000230	boxing
tt0089941	0	1985	111	Action,Adventure,Drama	7.2	nm0464846	nm0000041,nm0587429,nm0956928,nm0120483,nm0452878,nm0644823	
tt0089960	0	1985	105	Drama	7.6	nm0889513	nm0889513	
tt0089961	0	1985	107	Adventure,Family,Fantasy	6.3	nm0844358	nm0628058,nm0628174	
tt0089981	0	1985	90	Comedy,Romance	6.5	nm0339264	nm0467942,nm0339264	
tt0090021	0	1985	95	Horror	6.4	nm0003733	nm0000175	
tt0090022	0	1985	133	Action,Crime,Drama	7.2	nm0001410	nm0001410,nm0440461	
tt0090037	0	1985	92	Drama,Romance,Thriller	6.5	nm0159154	nm0643093,nm0170822	
tt0090056	0	1985	102	Adventure,Comedy	6.4	nm0000484	nm0000101,nm0858686,nm0304665,nm0541632	
tt0090060	0	1985	110	Drama,Romance	6.4	nm0001708	nm0001708,nm0475802	post-college
tt0090095	0	1985	104	Thriller	6.5	nm0000108	nm0000108,nm0427136,nm0494378,nm0674700,nm0773389	
tt0090098	0	1985	87	Comedy	6.3	nm0005348	nm0828484,nm0718459	
tt0090103	0	1985	95	Comedy,Drama,Romance	7.0	nm0001661	nm0089237,nm0731271	road trip
tt0090110	0	1985	115	Biography,Drama,Music	7.0	nm0718554	nm0315205	
tt0090142	0	1985	91	Comedy,Fantasy,Romance	6.1	nm0199722	nm0517188,nm0918861	
tt0090180	0	1985	116	Action,Crime,Drama	7.3	nm0001243	nm0677514,nm0001243	
tt0090182	0	1985	92	Documentary	7.3	nm0000694	nm0000694	
tt0090190	0	1984	82	Action,Comedy,Horror	6.2	nm0381230,nm0442207	nm0442207,nm0728766,nm0855988,nm0835376	
tt0090203	0	1985	108	Drama	7.4	nm0557751	nm0285210	
tt0090206	0	1985	106	Comedy	6.6	nm0785684	nm0785684	
tt0090248	0	1985	80	Action,Animation,Fantasy	7.0	nm0038953	nm0452837,nm0386259	
tt0090264	0	1985	131	Action,Adventure,Thriller	6.3	nm0322515	nm0537363,nm0933865,nm0001220	
tt0090274	0	1985	107	Adventure,Comedy	5.5	nm0583292	nm0505867,nm0410539,nm0188219	peace corp
tt0090305	0	1985	94	Comedy,Romance,Sci-Fi	6.6	nm0000455	nm0000455,nm0271167,nm0301362	
tt0090319	0	1985	136	Drama,Music	6.7	nm0000431	nm0063953,nm0400591,nm0235683	
tt0090329	0	1985	112	Drama,Romance,Thriller	7.4	nm0001837	nm0446015,nm0908807,nm0908620	amish
tt0090334	0	1989	80	Action,Adventure,Fantasy	2.1	nm0341458	nm0341458,nm0809029	
tt0090350	0	1985	134	Action,Crime,Drama	6.8	nm0001047	nm1084359,nm0000231,nm0001047	
tt0090357	0	1985	109	Adventure,Fantasy,Mystery	6.8	nm0001469	nm0236279,nm0001060	
tt0090366	0	1985	115	Comedy,Drama	7.2	nm0000425	nm0000425,nm0232924	
tt0090368	0	1984	142	Drama,Romance	7.9	nm0752922	nm0652534,nm0752922	
tt0090555	0	1986	97	Adventure,Comedy	6.6	nm0265363	nm0001357,nm0787185,nm0180257	australia
tt0090556	0	1986	100	Drama	7.5	nm0601963	nm0635568	
tt0090557	0	1986	133	Drama,Music	7.4	nm0851724	nm0666714,nm0694046,nm0713128,nm0851724,nm0851725	
tt0090567	0	1986	110	Crime,Drama,Thriller	6.4	nm0001239	nm0001465,nm0827386	
tt0090570	0	1987	100	Biography,Drama,Romance	7.4	nm0427880	nm0359815,nm0740464,nm0925849	books
tt0090583	0	1986	113	Comedy,Drama,Romance	6.3	nm0001880	nm0000519,nm0443730,nm0213932	
tt0090605	0	1986	137	Action,Adventure,Horror	8.4	nm0000116	nm0000116,nm0318429,nm0001353,nm0639321,nm0795953	action, aliens, horror, sci-fi, space, space craft, space travel, suspense
tt0090633	0	1986	80	Adventure,Animation,Comedy	6.9	nm0089940	nm0456946,nm0294440,nm0312076	
tt0090655	0	1986	89	Horror,Mystery	6.1	nm0910510	nm0045301	
tt0090660	0	1986	88	Action,Comedy,Crime	5.7	nm0504495	nm0004976,nm0000601,nm0005077,nm0868242	
tt0090670	0	1986	116	Crime,Drama	6.9	nm0001226	nm0507900,nm0443582	
tt0090685	0	1986	96	Comedy,Romance,Sport	6.7	nm0582635	nm0436950,nm0017620,nm0868242,nm0000601,nm0001098,nm0276248,nm0810948	
tt0090693	0	1986	109	Action,Crime,Drama	6.1	nm0001274	nm0136818,nm0052944	
tt0090728	0	1986	99	Action,Adventure,Comedy	7.2	nm0000118	nm0325778,nm0918434,nm0725379	
tt0090729	0	1986	108	Adventure,Family,Sci-Fi	5.6	nm0396421	nm0424373,nm0344072,nm0910626	
tt0090738	0	1987	102	Crime,Drama,Mystery	6.4	nm0706182	nm0060103	
tt0090756	0	1986	120	Crime,Drama,Mystery	7.7	nm0000186	nm0000186	sexuality, suburbia
tt0090768	0	1986	114	Drama,Fantasy,Romance	6.6	nm0145309	nm0145309	
tt0090774	0	1986	108	Comedy	6.8	nm0757256	nm0800319	
tt0090799	0	1986	76	Adventure,Animation,Comedy	5.5	nm0774927	nm0766558,nm0250172,nm0265283,nm0473653,nm0689871,nm0774050,nm0787324,nm0928821	
tt0090830	0	1986	119	Drama,Romance	7.2	nm0354279	nm0575865,nm0026803,nm0140572	death penalty
tt0090837	0	1986	77	Horror,Sci-Fi	5.6	nm0691061	nm0691061,nm0593746	
tt0090848	0	1986	98	Adventure,Drama,Fantasy	5.4	nm0152469	nm0041652,nm0000626,nm0636582	
tt0090849	0	1986	85	Comedy,Horror,Sci-Fi	5.6	nm0354286,nm0442207	nm0354286,nm0748892,nm0442207,nm0835376,nm0281258	
tt0090852	0	1986	96	Comedy	6.6	nm0602454	nm0292450	
tt0090856	0	1986	96	Comedy	5.1	nm0000601	nm0733427,nm0503167,nm0588082,nm0822078,nm0000601,nm0236519	
tt0090859	0	1986	87	Action,Crime,Thriller	5.8	nm0181902	nm0331514,nm0000230	
tt0090863	0	1986	119	Drama,Sport	7.0	nm0000217	nm0856677,nm0697115	
tt0090886	0	1986	105	Comedy,Drama	6.3	nm0000915	nm0377107	
tt0090887	0	1986	86	Comedy,Horror,Sci-Fi	6.1	nm0378893	nm0611344,nm0378893,nm0649210	
tt0090888	0	1986	99	Drama,Music,Mystery	7.1	nm0001353	nm0299301	
tt0090917	0	1986	91	Drama,Horror,Sci-Fi	5.6	nm0000127	nm0378255,nm0748022	
tt0090927	0	1986	125	Action,Adventure,Drama	5.6	nm0324875	nm0116145,nm0324875	
tt0090966	0	1986	103	Comedy	6.2	nm0005196	nm0268988,nm0005196,nm0135117	homeless
tt0090967	0	1986	107	Comedy,Crime,Drama	7.6	nm0000464	nm0000464	
tt0090985	0	1986	101	Comedy,Drama	7.1	nm0000780	nm0000780,nm0033501,nm0087399,nm0491682,nm0698940,nm0729014,nm6600470,nm6600471	
tt0091024	0	1986	89	Drama,Thriller	6.3	nm0950001	nm0557895	
tt0091042	0	1986	103	Comedy	7.8	nm0000455	nm0000455	high school
tt0091055	0	1986	105	Action,Adventure,Comedy	5.1	nm0496746	nm0331533,nm0742138,nm0015792	
tt0091059	0	1986	90	Adventure,Comedy,Family	6.9	nm0459170	nm0048741,nm0123674,nm0423333	
tt0091064	0	1986	96	Drama,Horror,Sci-Fi	7.6	nm0000343	nm0486228,nm0688279,nm0000343	
tt0091080	0	1986	86	Horror,Thriller	6.0	nm0572951	nm0572951,nm0566699,nm0192446	jason
tt0091083	0	1986	85	Horror,Sci-Fi	6.6	nm0002340	nm0522454,nm0951206,nm0660016,nm0002340	
tt0091093	0	1986	95	Comedy,Crime,Drama	7.0	nm0891554	nm0891554	
tt0091129	0	1986	94	Action,Adventure,Comedy	6.0	nm0006916	nm0271022	
tt0091142	0	1986	87	Drama,Fantasy,Horror	5.7	nm0001692	nm0901446,nm0126406,nm0791222	
tt0091149	0	1986	74	Adventure,Animation,Family	7.1	nm0166256,nm0560329,nm0585150,nm0615780	nm0949954,nm0314788,nm0401362,nm0166256,nm0615780,nm0606407,nm0639965,nm0560329,nm0585150,nm0789873,nm0864547,nm0301810,nm0236279	
tt0091159	0	1986	111	Comedy,Drama	6.3	nm0000165	nm0089637,nm0304665,nm0541632	
tt0091167	0	1986	107	Comedy,Drama	7.8	nm0000095	nm0000095	family
tt0091178	0	1986	82	Comedy	5.7	nm0000698	nm0000698,nm0550671	
tt0091187	0	1986	130	Drama,War	6.8	nm0000142	nm0135829,nm0352518,nm0830472	
tt0091188	0	1986	108	Comedy,Drama	6.1	nm0001566	nm0001188	
tt0091203	0	1986	116	Action,Adventure,Fantasy	7.0	nm0611683	nm0927074,nm0069282,nm0272511	
tt0091209	0	1986	97	Mystery,Thriller	7.2	nm0363553	nm0714599	
tt0091217	0	1986	114	Drama,Sport	7.4	nm0000770	nm0686233	basketball
tt0091223	0	1985	93	Comedy,Fantasy,Horror	6.1	nm0591171	nm0215269,nm0928832	
tt0091225	0	1986	110	Action,Adventure,Comedy	4.8	nm0404754	nm0314153,nm0404754,nm0441718,nm0562554	
tt0091251	0	1985	142	Drama,Thriller,War	8.3	nm0459552	nm0010696,nm0459552	atmospheric, bleak, disturbing, gritty, harsh
tt0091278	0	1986	117	Action,Thriller,War	5.5	nm0002089	nm0253106,nm0002089	
tt0091288	0	1986	120	Comedy,Drama	8.1	nm0001945	nm0656528,nm0001945,nm0102722	
tt0091306	0	1986	105	Comedy,Romance,Thriller	5.9	nm0001508	nm0291905,nm0796124,nm0583600,nm0859977,nm0211823	
tt0091326	0	1986	113	Action,Family,Sport	6.1	nm0000814	nm0436543	martial arts
tt0091341	0	1986	135	Comedy,Drama,Sci-Fi	7.8	nm0199381	nm0300175,nm0199381	
tt0091343	0	1987	93	Horror,Sci-Fi,Thriller	5.7	nm0139461,nm0643539	nm0139461,nm0643539,nm0003587,nm0149536,nm0825010	
tt0091344	0	1986	105	Action,Adventure	4.0	nm0347086,nm1635724	nm0795953,nm0696267,nm0178260,nm0908624	
tt0091364	0	1986	88	Comedy,Drama,Romance	7.8	nm0787668	nm0097180,nm0787668	
tt0091369	0	1986	101	Adventure,Family,Fantasy	7.3	nm0001345	nm0497140,nm0001345,nm0001402	
tt0091374	0	1986	136	Biography,Drama,History	7.1	nm0638080	nm0117068,nm0249201	england
tt0091396	0	1986	116	Comedy,Crime,Romance	6.0	nm0718645	nm0718645,nm0143596,nm0258390	lawyers
tt0091400	0	1986	102	Action,Adventure	5.2	nm0742341,nm0000647	nm0270936,nm0002087,nm0138706	
tt0091419	0	1986	94	Comedy,Horror,Musical	7.1	nm0000568	nm0039141,nm0000339,nm0341458	
tt0091431	0	1986	88	Action,Adventure,Comedy	6.9	nm0000329,nm0874676	nm0938944,nm0849282,nm1022277,nm0516314,nm0791949,nm0000329	
tt0091445	0	1986	100	Comedy,Drama,Romance	6.9	nm0783544	nm0783544	
tt0091472	0	1986	117	Sci-Fi,Thriller	6.1	nm0108613	nm0108613,nm0062136	
tt0091474	0	1986	120	Crime,Mystery,Thriller	7.2	nm0000520	nm0365383,nm0000520	hannibal lecter, serial killer
tt0091480	0	1986	113	Drama	8.0	nm0001945	nm0656528,nm0001945,nm0102722	
tt0091499	0	1986	98	Action,Comedy,Horror	5.4	nm0000175	nm0000175	
tt0091530	0	1986	125	Adventure,Drama,History	7.4	nm0423646	nm0004122	missionary, priest
tt0091538	0	1986	104	Crime,Drama,Romance	7.3	nm0001403	nm0001403,nm0500896	
tt0091541	0	1986	91	Comedy	6.4	nm0000907	nm0318429	
tt0091554	0	1986	103	Crime,Mystery,Romance	5.9	nm0001486	nm0187582	
tt0091557	0	1986	117	Adventure,Drama,Thriller	6.6	nm0001837	nm0857623,nm0001707	
tt0091605	0	1986	130	Drama,Mystery,Thriller	7.7	nm0000269	nm0248767,nm0001949,nm0102722,nm0291442,nm0323708	religion
tt0091630	0	1986	88	Comedy,Horror,Sci-Fi	6.7	nm0215269	nm0215269	
tt0091635	0	1986	117	Drama,Romance	5.9	nm0001490	nm0573946,nm0461341,nm0455394,nm0449576	
tt0091637	0	1986	106	Crime,Drama,Romance	5.7	nm0669004	nm0135829	
tt0091651	0	1988	97	Horror	5.1	nm0131840,nm0001428	nm0019116,nm0524356,nm0131840	
tt0091653	0	1986	118	Comedy,Drama,Romance	5.9	nm0005190	nm0687940,nm0695933,nm0005190	
tt0091670	0	1986	149	Drama	7.9	nm0001789	nm0001789	
tt0091680	0	1986	93	Comedy,Romance	6.4	nm0390822	nm0390822	
tt0091738	0	1986	103	Comedy,Drama,Fantasy	6.4	nm0000338	nm0500090,nm0765403	
tt0091763	0	1986	120	Drama,War	8.1	nm0000231	nm0000231	vietnam
